sense_uid	seq	trad	simp	pinyin	target_entry_id	resolved	ex_trad	ex_simp	ex_realized	ex_spans	ex_shows	ex_shows_simp
相|相|xiang1~1	1	相同	相同	xiang1 tong2	相同|相同|xiang1 tong2	1	我們兩個的想法完全相同。	我们两个的想法完全相同。	相同	[[9, 11]]		
相|相|xiang1~1	2	相處	相处	xiang1 chu3	相處|相处|xiang1 chu3	1	他跟同事相處得不錯。	他跟同事相处得不错。	相處	[[4, 6]]		
相|相|xiang4~1	0	照相	照相	zhao4 xiang4	照相|照相|zhao4 xiang4	1	我們在門口照相吧。	我们在门口照相吧。	照相	[[5, 7]]		
相|相|xiang4~1	1	相片	相片	xiang4 pian4	相片|相片|xiang4 pian4	1	牆上掛著幾張老相片。	墙上挂着几张老相片。	相片	[[7, 9]]		
相|相|xiang4~1	2	相機	相机	xiang4 ji1	相機|相机|xiang4 ji1	1	他買了一臺新相機。	他买了一台新相机。	相機	[[6, 8]]		
相|相|xiang4~2	0	長相	长相	zhang3 xiang4	長相|长相|zhang3 xiang4	1	他們兩個的長相差不多。	他们两个的长相差不多。	長相	[[5, 7]]		
相|相|xiang4~2	1	相貌	相貌	xiang4 mao4	相貌|相貌|xiang4 mao4	1	從相貌看，他們像是兄弟。	从相貌看，他们像是兄弟。	相貌	[[1, 3]]		
相|相|xiang4~3	0	首相	首相	shou3 xiang4	首相|首相|shou3 xiang4	1	首相今天發表了談話。	首相今天发表了谈话。	首相	[[0, 2]]		
相|相|xiang4~3	1	宰相	宰相	zai3 xiang4	宰相|宰相|zai3 xiang4	1	古時候宰相的權力很大。	古时候宰相的权力很大。	宰相	[[3, 5]]		
相|相|xiang4~4	0	看相	看相	kan4 xiang4	看相|看相|kan4 xiang4	1	老人家喜歡找人看相。	老人家喜欢找人看相。	看相	[[7, 9]]		
相|相|xiang4~4	1	相面	相面	xiang4 mian4	相面|相面|xiang4 mian4	1	他跟著師父學相面。	他跟着师父学相面。	相面	[[6, 8]]		
省|省|sheng3~4	0	外務省	外务省	wai4 wu4 sheng3	外務省|外务省|wai4 wu4 sheng3	1	這個消息是日本外務省發出的。	这个消息是日本外务省发出的。	外務省	[[7, 10]]		
省|省|sheng3~4	1	文部省	文部省	Wen2 bu4 sheng3	文部省|文部省|Wen2 bu4 sheng3	1	他在日本的文部省工作過。	他在日本的文部省工作过。	文部省	[[5, 8]]		
省|省|xing3~1	0	反省	反省	fan3 xing3	反省|反省|fan3 xing3	1	做錯了事就要好好反省。	做错了事就要好好反省。	反省	[[8, 10]]		
省|省|xing3~1	1	自省	自省	zi4 xing3	自省|自省|zi4 xing3	1	他每天晚上都會自省一下。	他每天晚上都会自省一下。	自省	[[7, 9]]		
省|省|xing3~2	0	省悟	省悟	xing3 wu4	省悟|省悟|xing3 wu4	1	他終於省悟到自己錯了。	他终于省悟到自己错了。	省悟	[[3, 5]]		
省|省|xing3~3	0	省親	省亲	xing3 qin1	省親|省亲|xing3 qin1	1	他請了幾天假回家省親。	他请了几天假回家省亲。	省親	[[8, 10]]		
眼|眼|yan3~3	0	針眼	针眼	zhen1 yan3	針眼|针眼|zhen1 yan3	1	他把線穿進了針眼。	他把线穿进了针眼。	針眼	[[6, 8]]		
眼|眼|yan3~3	1	槍眼	枪眼	qiang1 yan3	槍眼|枪眼|qiang1 yan3	1	牆上留下了幾個槍眼。	墙上留下了几个枪眼。	槍眼	[[7, 9]]		
眼|眼|yan3~4	0	節骨眼	节骨眼	jie1 gu5 yan3	節骨眼|节骨眼|jie1 gu5 yan3	1	就在這個節骨眼上，他來了。	就在这个节骨眼上，他来了。	節骨眼	[[4, 7]]		
知|知|zhi1~1	0	得知	得知	de2 zhi1	得知|得知|de2 zhi1	1	我剛得知這個好消息。	我刚得知这个好消息。	得知	[[2, 4]]		
知|知|zhi1~1	1	知情	知情	zhi1 qing2	知情|知情|zhi1 qing2	1	這件事她完全不知情。	这件事她完全不知情。	知情	[[7, 9]]		
知|知|zhi1~1	2	明知	明知	ming2 zhi1	明知|明知|ming2 zhi1	1	他明知有困難，還是去了。	他明知有困难，还是去了。	明知	[[1, 3]]		
知|知|zhi1~2	0	通知	通知	tong1 zhi1	通知|通知|tong1 zhi1	1	學校通知學生下午開會。	学校通知学生下午开会。	通知	[[2, 4]]		
知|知|zhi1~2	1	告知	告知	gao4 zhi1	告知|告知|gao4 zhi1	1	請把結果告知我們。	请把结果告知我们。	告知	[[4, 6]]		
石|石|shi2~1	0	石頭	石头	shi2 tou5	石頭|石头|shi2 tou5	1	他搬開了路中間的大石頭。	他搬开了路中间的大石头。	石頭	[[9, 11]]		
石|石|shi2~1	1	岩石	岩石	yan2 shi2	岩石|岩石|yan2 shi2	1	這座山的岩石顏色很深。	这座山的岩石颜色很深。	岩石	[[4, 6]]		
石|石|shi2~1	2	化石	化石	hua4 shi2	化石|化石|hua4 shi2	1	他們在山裡找到了一塊化石。	他们在山里找到了一块化石。	化石	[[10, 12]]		
石|石|shi2~2	0	金石	金石	jin1 shi2	金石|金石|jin1 shi2	1	他花了很多年研究古代金石。	他花了很多年研究古代金石。	金石	[[10, 12]]		
破|破|po4~4	0	破例	破例	po4 li4	破例|破例|po4 li4	1	今天他破例讓孩子晚一點睡。	今天他破例让孩子晚一点睡。	破例	[[3, 5]]		
破|破|po4~4	1	破除	破除	po4 chu2	破除|破除|po4 chu2	1	我們要破除這種舊想法。	我们要破除这种旧想法。	破除	[[3, 5]]		
破|破|po4~6	0	攻破	攻破	gong1 po4	攻破|攻破|gong1 po4	1	軍隊當天就攻破了那座城。	军队当天就攻破了那座城。	攻破	[[5, 7]]		
碼|码|ma3~1	0	號碼	号码	hao4 ma3	號碼|号码|hao4 ma3	1	請把你的電話號碼留給我。	请把你的电话号码留给我。	號碼	[[6, 8]]		
碼|码|ma3~1	1	頁碼	页码	ye4 ma3	頁碼|页码|ye4 ma3	1	這本書每一頁都印有頁碼。	这本书每一页都印有页码。	頁碼	[[9, 11]]		
碼|码|ma3~2	0	密碼	密码	mi4 ma3	密碼|密码|mi4 ma3	1	我忘記了電腦的密碼。	我忘记了电脑的密码。	密碼	[[7, 9]]		
碼|码|ma3~2	1	代碼	代码	dai4 ma3	代碼|代码|dai4 ma3	1	這段代碼還有一個錯誤。	这段代码还有一个错误。	代碼	[[2, 4]]		
碼|码|ma3~9	0	砝碼	砝码	fa3 ma3	砝碼|砝码|fa3 ma3	1	他在天平上放了一個砝碼。	他在天平上放了一个砝码。	砝碼	[[9, 11]]		
社|社|she4~1	0	報社	报社	bao4 she4	報社|报社|bao4 she4	1	他在報社工作了三十年。	他在报社工作了三十年。	報社	[[2, 4]]		
社|社|she4~1	1	出版社	出版社	chu1 ban3 she4	出版社|出版社|chu1 ban3 she4	1	出版社決定明年出這本書。	出版社决定明年出这本书。	出版社	[[0, 3]]		
社|社|she4~1	2	旅行社	旅行社	lu:3 xing2 she4	旅行社|旅行社|lu:3 xing2 she4	1	我們請旅行社安排這次行程。	我们请旅行社安排这次行程。	旅行社	[[3, 6]]		
神|神|shen2~2	0	走神	走神	zou3 shen2	走神|走神|zou3 shen2	1	上課的時候他常常走神。	上课的时候他常常走神。	走神	[[8, 10]]		
神|神|shen2~2	1	留神	留神	liu2 shen2	留神|留神|liu2 shen2	1	過馬路要留神來往的車。	过马路要留神来往的车。	留神	[[4, 6]]		
神|神|shen2~2	2	費神	费神	fei4 shen2	費神|费神|fei4 shen2	1	這件事不用太費神。	这件事不用太费神。	費神	[[6, 8]]		
神|神|shen2~3	0	神奇	神奇	shen2 qi2	神奇|神奇|shen2 qi2	1	這種藥的效果十分神奇。	这种药的效果十分神奇。	神奇	[[8, 10]]		
神|神|shen2~3	1	神秘	神秘	shen2 mi4	神秘|神秘|shen2 mi4	1	他笑得很神秘，什麼也不說。	他笑得很神秘，什么也不说。	神秘	[[4, 6]]		
神|神|shen2~4	0	眼神	眼神	yan3 shen2	眼神|眼神|yan3 shen2	1	他看了我一眼，眼神很冷。	他看了我一眼，眼神很冷。	眼神	[[7, 9]]		
神|神|shen2~4	1	神情	神情	shen2 qing2	神情|神情|shen2 qing2	1	她的神情突然變了。	她的神情突然变了。	神情	[[2, 4]]		
票|票|piao4~3	0	鈔票	钞票	chao1 piao4	鈔票|钞票|chao1 piao4	1	他手裡拿著一張百元鈔票。	他手里拿着一张百元钞票。	鈔票	[[9, 11]]		
票|票|piao4~3	1	票子	票子	piao4 zi5	票子|票子|piao4 zi5	1	錢包裡只剩下幾張票子。	钱包里只剩下几张票子。	票子	[[8, 10]]		
票|票|piao4~4	0	綁票	绑票	bang3 piao4	綁票|绑票|bang3 piao4	1	他們綁票以後打電話來要錢。	他们绑票以后打电话来要钱。	綁票	[[2, 4]]		
票|票|piao4~4	1	撕票	撕票	si1 piao4	撕票|撕票|si1 piao4	1	警方擔心對方撕票，行動十分小心。	警方担心对方撕票，行动十分小心。	撕票	[[6, 8]]		
票|票|piao4~5	0	票友	票友	piao4 you3	票友|票友|piao4 you3	1	這場戲請了幾位票友來演。	这场戏请了几位票友来演。	票友	[[7, 9]]		
禮|礼|li3~2	0	婚禮	婚礼	hun1 li3	婚禮|婚礼|hun1 li3	1	他們的婚禮辦得十分熱鬧。	他们的婚礼办得十分热闹。	婚禮	[[3, 5]]		
禮|礼|li3~2	1	典禮	典礼	dian3 li3	典禮|典礼|dian3 li3	1	畢業典禮明天上午舉行。	毕业典礼明天上午举行。	典禮	[[2, 4]]		
禮|礼|li3~2	2	葬禮	葬礼	zang4 li3	葬禮|葬礼|zang4 li3	1	很多朋友來參加了老人的葬禮。	很多朋友来参加了老人的葬礼。	葬禮	[[11, 13]]		
禮|礼|li3~3	0	禮貌	礼貌	li3 mao4	禮貌|礼貌|li3 mao4	1	這孩子見人就問好，很有禮貌。	这孩子见人就问好，很有礼貌。	禮貌	[[11, 13]]		
禮|礼|li3~3	1	禮節	礼节	li3 jie2	禮節|礼节|li3 jie2	1	拜訪長輩要注意基本的禮節。	拜访长辈要注意基本的礼节。	禮節	[[10, 12]]		
秀|秀|xiu4~1	0	優秀	优秀	you1 xiu4	優秀|优秀|you1 xiu4	1	他是班上最優秀的學生。	他是班上最优秀的学生。	優秀	[[5, 7]]		
秀|秀|xiu4~1	1	新秀	新秀	xin1 xiu4	新秀|新秀|xin1 xiu4	1	這位新秀今年進步很快。	这位新秀今年进步很快。	新秀	[[2, 4]]		
秀|秀|xiu4~2	0	清秀	清秀	qing1 xiu4	清秀|清秀|qing1 xiu4	1	她的女兒長得十分清秀。	她的女儿长得十分清秀。	清秀	[[8, 10]]		
秀|秀|xiu4~2	1	秀麗	秀丽	xiu4 li4	秀麗|秀丽|xiu4 li4	1	這裡的山水非常秀麗。	这里的山水非常秀丽。	秀麗	[[7, 9]]		
科|科|ke1~4	0	作姦犯科	作奸犯科	zuo4 jian1 fan4 ke1	作姦犯科|作奸犯科|zuo4 jian1 fan4 ke1	1	他一向守法，從不作姦犯科。	他一向守法，从不作奸犯科。	作姦犯科	[[8, 12]]		
科|科|ke1~4	1	金科玉律	金科玉律	jin1 ke1 yu4 lu:4	金科玉律|金科玉律|jin1 ke1 yu4 lu:4	1	這句話被大家當成金科玉律。	这句话被大家当成金科玉律。	金科玉律	[[8, 12]]		
移|移|yi2~2	0	堅定不移	坚定不移	jian1 ding4 bu4 yi2	堅定不移|坚定不移|jian1 ding4 bu4 yi2	1	他堅定不移地支持這個計劃。	他坚定不移地支持这个计划。	堅定不移	[[1, 5]]		
移|移|yi2~2	1	移風易俗	移风易俗	yi2 feng1 yi4 su2	移風易俗|移风易俗|yi2 feng1 yi4 su2	1	政府希望用教育移風易俗。	政府希望用教育移风易俗。	移風易俗	[[7, 11]]		
種|种|zhong3~1	0	種類	种类	zhong3 lei4	種類|种类|zhong3 lei4	1	公園裡花的種類非常多。	公园里花的种类非常多。	種類	[[5, 7]]		
種|种|zhong3~1	1	品種	品种	pin3 zhong3	品種|品种|pin3 zhong3	1	這隻貓是很少見的品種。	这只猫是很少见的品种。	品種	[[8, 10]]		
種|种|zhong3~1	2	物種	物种	wu4 zhong3	物種|物种|wu4 zhong3	1	海裡有很多人類還不認識的物種。	海里有很多人类还不认识的物种。	物種	[[12, 14]]		
種|种|zhong3~2	0	種子	种子	zhong3 zi5	種子|种子|zhong3 zi5	1	他在土裡放了幾顆種子。	他在土里放了几颗种子。	種子	[[8, 10]]		
種|种|zhong3~2	1	播種	播种	bo1 zhong3	播種|播种|bo1 zhong3	1	春天到了，田裡開始播種了。	春天到了，田里开始播种了。	播種	[[9, 11]]		
稱|称|chen4~1	0	稱職	称职	chen4 zhi2	稱職|称职|chen4 zhi2	1	他工作認真，是個稱職的老師。	他工作认真，是个称职的老师。	稱職	[[8, 10]]		
稱|称|chen4~1	1	相稱	相称	xiang1 chen4	相稱|相称|xiang1 chen4	1	這兩種顏色放在一起很相稱。	这两种颜色放在一起很相称。	相稱	[[10, 12]]		
稱|称|chen4~1	2	稱心	称心	chen4 xin1	稱心|称心|chen4 xin1	1	他終於買到了一件稱心的衣服。	他终于买到了一件称心的衣服。	稱心	[[8, 10]]		
稱|称|cheng1~3	0	名稱	名称	ming2 cheng1	名稱|名称|ming2 cheng1	1	這種花的名稱很少有人知道。	这种花的名称很少有人知道。	名稱	[[4, 6]]		
稱|称|cheng1~3	1	簡稱	简称	jian3 cheng1	簡稱|简称|jian3 cheng1	1	這個名字太長，一般用簡稱。	这个名字太长，一般用简称。	簡稱	[[10, 12]]		
稱|称|cheng1~3	2	職稱	职称	zhi2 cheng1	職稱|职称|zhi2 cheng1	1	他去年拿到了教授職稱。	他去年拿到了教授职称。	職稱	[[8, 10]]		
稱|称|cheng1~4	0	稱讚	称赞	cheng1 zan4	稱讚|称赞|cheng1 zan4	1	老師稱讚他這次進步很大。	老师称赞他这次进步很大。	稱讚	[[2, 4]]		
稱|称|cheng1~4	1	稱道	称道	cheng1 dao4	稱道|称道|cheng1 dao4	1	這家店的服務很受人稱道。	这家店的服务很受人称道。	稱道	[[9, 11]]		
空|空|kong1~2	0	天空	天空	tian1 kong1	天空|天空|tian1 kong1	1	夜裡的天空有很多星星。	夜里的天空有很多星星。	天空	[[3, 5]]		
空|空|kong1~2	1	空中	空中	kong1 zhong1	空中|空中|kong1 zhong1	1	一隻鳥在空中飛來飛去。	一只鸟在空中飞来飞去。	空中	[[4, 6]]		
空|空|kong1~2	2	航空	航空	hang2 kong1	航空|航空|hang2 kong1	1	他在一家航空公司工作。	他在一家航空公司工作。	航空	[[4, 6]]		
空間|空间|kong1 jian1~3	0	空間站	空间站	kong1 jian1 zhan4	空間站|空间站|kong1 jian1 zhan4	1	太空人在空間站上住了半年。	太空人在空间站上住了半年。	空間站	[[4, 7]]		
空間|空间|kong1 jian1~3	1	外層空間	外层空间	wai4 ceng2 kong1 jian1	外層空間|外层空间|wai4 ceng2 kong1 jian1	1	這個信號可能來自外層空間。	这个信号可能来自外层空间。	外層空間	[[8, 12]]		
穿|穿|chuan1~5	0	看穿	看穿	kan4 chuan1	看穿|看穿|kan4 chuan1	1	他一眼就看穿了對方的想法。	他一眼就看穿了对方的想法。	看穿	[[4, 6]]		
穿|穿|chuan1~5	1	拆穿	拆穿	chai1 chuan1	拆穿|拆穿|chai1 chuan1	1	他說的話當場就被拆穿了。	他说的话当场就被拆穿了。	拆穿	[[8, 10]]		
穿|穿|chuan1~5	2	揭穿	揭穿	jie1 chuan1	揭穿|揭穿|jie1 chuan1	1	記者揭穿了那件事的真相。	记者揭穿了那件事的真相。	揭穿	[[2, 4]]		
立|立|li4~3	0	立刻	立刻	li4 ke4	立刻|立刻|li4 ke4	1	他一聽見消息就立刻跑了出去。	他一听见消息就立刻跑了出去。	立刻	[[7, 9]]		
立|立|li4~3	1	立即	立即	li4 ji2	立即|立即|li4 ji2	1	收到通知後他立即出發了。	收到通知后他立即出发了。	立即	[[6, 8]]		
站|站|zhan4~3	0	加油站	加油站	jia1 you2 zhan4	加油站|加油站|jia1 you2 zhan4	1	車子快沒油了，去加油站吧。	车子快没油了，去加油站吧。	加油站	[[8, 11]]		
站|站|zhan4~3	1	氣象站	气象站	qi4 xiang4 zhan4	氣象站|气象站|qi4 xiang4 zhan4	1	山上有一個氣象站。	山上有一个气象站。	氣象站	[[5, 8]]		
站|站|zhan4~4	0	網站	网站	wang3 zhan4	網站|网站|wang3 zhan4	1	這個網站每天更新新聞。	这个网站每天更新新闻。	網站	[[2, 4]]		
章|章|zhang1~3	0	章程	章程	zhang1 cheng2	章程|章程|zhang1 cheng2	1	公司的章程寫得很清楚。	公司的章程写得很清楚。	章程	[[3, 5]]		
章|章|zhang1~3	1	規章	规章	gui1 zhang1	規章|规章|gui1 zhang1	1	這些規章大家都要記住。	这些规章大家都要记住。	規章	[[2, 4]]		
章|章|zhang1~4	0	獎章	奖章	jiang3 zhang1	獎章|奖章|jiang3 zhang1	1	這次比賽他拿到了獎章。	这次比赛他拿到了奖章。	獎章	[[8, 10]]		
章|章|zhang1~4	1	徽章	徽章	hui1 zhang1	徽章|徽章|hui1 zhang1	1	他的衣服上有一個學校徽章。	他的衣服上有一个学校徽章。	徽章	[[10, 12]]		
端|端|duan1~2	0	頂端	顶端	ding3 duan1	頂端|顶端|ding3 duan1	1	山的頂端有一座塔。	山的顶端有一座塔。	頂端	[[2, 4]]		
端|端|duan1~2	1	末端	末端	mo4 duan1	末端|末端|mo4 duan1	1	這條線的末端打了個結。	这条线的末端打了个结。	末端	[[4, 6]]		
端|端|duan1~3	0	端正	端正	duan1 zheng4	端正|端正|duan1 zheng4	1	他寫的字很端正。	他写的字很端正。	端正	[[5, 7]]		
端|端|duan1~3	1	端莊	端庄	duan1 zhuang1	端莊|端庄|duan1 zhuang1	1	她看起來十分端莊。	她看起来十分端庄。	端莊	[[6, 8]]		
端|端|duan1~4	0	弊端	弊端	bi4 duan1	弊端|弊端|bi4 duan1	1	這種做法有不少弊端。	这种做法有不少弊端。	弊端	[[7, 9]]		
端|端|duan1~4	1	事端	事端	shi4 duan1	事端|事端|shi4 duan1	1	他們不想再引起事端。	他们不想再引起事端。	事端	[[7, 9]]		
第|第|di4~2	0	及第	及第	ji2 di4	及第|及第|ji2 di4	1	他考了很多年，最後終於及第。	他考了很多年，最后终于及第。	及第	[[11, 13]]		
第|第|di4~2	1	落第	落第	luo4 di4	落第|落第|luo4 di4	1	他落第以後，回家繼續讀書。	他落第以后，回家继续读书。	落第	[[1, 3]]		
第|第|di4~3	0	府第	府第	fu3 di4	府第|府第|fu3 di4	1	從前這裡是一位大官的府第。	从前这里是一位大官的府第。	府第	[[10, 12]]		
第|第|di4~3	1	宅第	宅第	zhai2 di4	宅第|宅第|zhai2 di4	1	那座宅第已經有兩百年歷史。	那座宅第已经有两百年历史。	宅第	[[2, 4]]		
筆|笔|bi3~4	0	文筆	文笔	wen2 bi3	文筆|文笔|wen2 bi3	1	這篇文章的文筆很好。	这篇文章的文笔很好。	文筆	[[5, 7]]		
筆|笔|bi3~4	1	筆法	笔法	bi3 fa3	筆法|笔法|bi3 fa3	1	老師教我們古人的筆法。	老师教我们古人的笔法。	筆法	[[8, 10]]		
筆|笔|bi3~4	2	筆調	笔调	bi3 diao4	筆調|笔调|bi3 diao4	1	他用輕鬆的筆調寫這件事。	他用轻松的笔调写这件事。	筆調	[[5, 7]]		
筆|笔|bi3~5	0	代筆	代笔	dai4 bi3	代筆|代笔|dai4 bi3	1	這封信是請人代筆的。	这封信是请人代笔的。	代筆	[[6, 8]]		
筆|笔|bi3~5	1	親筆	亲笔	qin1 bi3	親筆|亲笔|qin1 bi3	1	信上有他的親筆簽名。	信上有他的亲笔签名。	親筆	[[5, 7]]		
筆|笔|bi3~5	2	筆錄	笔录	bi3 lu4	筆錄|笔录|bi3 lu4	1	警察把他說的話做了筆錄。	警察把他说的话做了笔录。	筆錄	[[9, 11]]		
等|等|deng3~4	0	等級	等级	deng3 ji2	等級|等级|deng3 ji2	1	這個遊戲的武器分成不同的等級。	这个游戏的武器分成不同的等级。	等級	[[12, 14]]		
等|等|deng3~4	1	中等	中等	zhong1 deng3	中等|中等|zhong1 deng3	1	他的成績在班上屬於中等。	他的成绩在班上属于中等。	中等	[[9, 11]]		
等|等|deng3~4	2	頭等	头等	tou2 deng3	頭等|头等|tou2 deng3	1	對公司來說，安全是頭等大事。	对公司来说，安全是头等大事。	頭等	[[9, 11]]		
等|等|deng3~5	0	等於	等于	deng3 yu2	等於|等于|deng3 yu2	1	三個小時等於一百八十分鐘。	三个小时等于一百八十分钟。	等於	[[4, 6]]		
等|等|deng3~5	1	相等	相等	xiang1 deng3	相等|相等|xiang1 deng3	1	這兩條線的長度相等。	这两条线的长度相等。	相等	[[7, 9]]		
等|等|deng3~5	2	平等	平等	ping2 deng3	平等|平等|ping2 deng3	1	人人都應該受到平等的對待。	人人都应该受到平等的对待。	平等	[[7, 9]]		
等|等|deng3~6	0	我等	我等	wo3 deng3	我等|我等|wo3 deng3	1	我等三人明天一起前往。	我等三人明天一起前往。	我等	[[0, 2]]		
等|等|deng3~6	1	爾等	尔等	er3 deng3	爾等|尔等|er3 deng3	1	爾等的心意，我都明白。	尔等的心意，我都明白。	爾等	[[0, 2]]		
管|管|guan3~3	0	水管	水管	shui3 guan3	水管|水管|shui3 guan3	1	天氣太冷，水管裡的水結冰了。	天气太冷，水管里的水结冰了。	水管	[[5, 7]]		
管|管|guan3~3	1	血管	血管	xue4 guan3	血管|血管|xue4 guan3	1	醫生找不到他的血管。	医生找不到他的血管。	血管	[[7, 9]]		
管|管|guan3~3	2	管子	管子	guan3 zi5	管子|管子|guan3 zi5	1	他用一根管子把水引出來。	他用一根管子把水引出来。	管子	[[4, 6]]		
